"","state","age","cit","sex","educ","race","hisp","pwsswgt"
"44861",48,31,1,1,2,1,2,5904.8036
"44862",48,29,1,2,2,2,2,6843.8827
"44863",28,46,1,2,2,2,2,1876.5679
"44864",28,30,1,1,1,2,2,3990.1942
"44865",34,34,1,1,5,1,2,8661.2045
"44866",34,32,1,2,5,1,2,6321.8965
"44867",34,40,1,1,6,1,2,8081.7229
"44868",34,39,1,2,6,1,2,5479.0023
"44869",48,85,1,2,5,1,2,3469.9905
"44870",48,85,1,1,5,1,2,3801.0319
"44871",18,35,1,1,2,1,2,3934.2259
"44872",18,26,1,1,2,1,2,4838.0861
"44873",8,57,1,1,6,1,2,5157.5481
"44874",8,54,1,2,6,1,2,4841.0475
"44875",38,29,1,1,3,1,2,579.3517
"44876",25,40,1,2,3,1,2,3078.7252
"44877",25,53,1,1,4,1,2,2743.2744
"44878",25,49,1,2,2,1,2,2789.3314
"44879",25,29,1,2,2,1,2,3397.7199
"44880",25,25,1,1,3,1,2,3592.3239
"44881",25,53,1,1,5,1,2,2583.7685
"44882",25,55,1,2,5,1,2,2678.2594
"44883",8,47,1,2,5,1,2,5269.7103
"44884",8,50,1,1,2,1,2,4211.9227
"44885",48,64,1,1,2,1,2,4398.7572
"44886",28,69,1,2,4,2,2,991.3592
"44887",28,67,1,1,2,2,2,1085.6262
"44888",8,59,1,2,2,1,2,3994.729
"44889",8,62,1,1,2,1,2,4719.4084
"44890",38,42,1,2,6,1,2,540.8222
"44891",16,30,1,1,5,1,2,1091.1364
"44892",16,67,1,2,4,1,2,832.7798
"44893",16,68,1,1,8,1,2,1060.4903
"44894",36,65,1,1,5,1,2,4586.2521
"44895",36,62,1,2,2,1,2,4671.3782
"44896",36,37,1,1,4,1,2,6626.0926
"44897",28,80,1,2,2,1,2,923.2389
"44898",48,71,1,1,2,1,1,4459.0869
"44899",48,69,1,2,2,1,1,4866.6581
"44900",48,30,1,1,3,2,2,6277.9191
"44901",48,30,1,2,2,2,2,7213.2763
"44902",48,77,1,1,1,1,1,4951.9693
"44903",48,71,1,2,2,1,2,4420.9662
"44904",48,57,4,2,3,1,1,5959.7769
"44905",48,59,4,1,4,1,1,6312.8764
"44906",48,46,4,2,2,1,1,4183.8919
"44907",48,19,1,1,2,1,1,4940.4259
"44908",48,52,1,2,3,2,2,7017.2791
"44909",48,59,1,1,3,2,2,4804.9121
"44910",19,58,1,1,5,1,2,2660.3141
"44911",19,63,1,1,5,1,2,2498.8255
"44912",19,62,1,2,5,1,2,2537.5457
"44913",49,64,1,1,4,1,2,1705.3502
"44914",49,59,4,2,3,1,2,1989.8736
"44915",47,29,1,1,5,1,2,4970.5334
"44916",47,29,1,2,6,1,2,3819.0806
"44917",39,33,1,1,2,1,2,3483.9822
"44918",39,32,1,2,2,1,2,3805.4844
"44919",30,43,1,2,2,1,2,578.5965
"44920",30,36,1,2,3,1,2,662.8523
"44921",12,58,4,1,2,1,1,5099.319
"44922",26,57,1,1,4,1,2,4720.0188
"44923",26,71,1,2,3,1,2,3758.217
"44924",26,45,1,2,2,1,2,4049.972
"44925",26,18,1,2,1,2,2,3562.2942
"44926",36,64,1,2,2,1,2,4138.734
"44927",28,35,1,1,2,2,2,3369.8246
"44928",28,35,1,2,2,1,2,1608.2958
"44929",28,52,1,1,2,1,2,1771.0291
"44930",28,52,1,2,2,1,2,1465.7116
"44931",28,61,1,1,5,1,2,1495.0165
"44932",9,51,1,2,6,1,2,2673.1178
"44933",37,68,1,1,4,1,2,3530.144
"44934",37,75,1,2,2,1,2,2658.7347
"44935",37,49,3,2,4,1,1,3517.3742
"44936",37,42,1,1,4,1,2,0
"44937",30,71,1,2,5,1,2,419.0923
"44938",30,66,1,1,2,1,2,478.0418
"44939",19,25,1,1,1,1,2,2717.8886
"44940",19,26,1,2,2,1,2,2250.8412
"44941",6,67,4,1,6,1,2,3943.5352
"44942",6,72,1,1,5,1,2,3781.4286
"44943",36,73,1,2,2,1,2,3415.8341
"44944",36,75,1,1,2,1,2,3411.0977
"44945",36,45,1,1,5,1,2,3957.0673
"44946",26,38,1,1,8,1,2,6037.9732
"44947",26,37,1,2,8,1,2,6619.1994
"44948",38,55,1,1,3,1,2,462.276
"44949",38,54,1,2,5,1,2,484.3479
"44950",54,55,1,2,2,1,2,733.0348
"44951",34,69,1,2,2,1,2,3322.0038
"44952",34,73,1,1,3,1,2,3344.7473
"44953",26,66,1,1,3,1,2,3373.9783
"44954",26,78,1,2,3,1,2,3608.1049
"44955",36,74,1,1,3,2,2,4526.0488
"44956",36,71,1,2,3,2,2,3860.7193
"44957",41,70,1,1,3,1,2,2336.9659
"44958",41,66,1,2,2,1,2,2517.0566
"44959",27,36,1,1,2,1,2,3317.2482
"44960",27,36,1,2,8,1,2,3588.0603
"44961",1,70,1,2,3,1,2,1674.9534
"44962",41,67,1,1,3,1,2,2354.1715
"44963",33,32,1,1,5,1,2,1602.2048
"44964",33,60,1,1,2,1,2,1093.2893
"44965",13,54,1,1,5,4,2,9032.5894
"44966",22,67,1,1,5,1,2,2070.4796
"44967",22,68,1,2,2,1,2,1852.2646
"44968",50,71,1,2,3,1,2,389.8345
"44969",26,61,1,1,6,1,2,4297.0096
"44970",17,59,1,1,5,1,2,4993.7641
"44971",47,35,1,2,6,1,2,5078.7538
"44972",47,35,1,1,8,1,2,3790.3617
"44973",13,73,1,2,5,1,2,6043.3889
"44974",5,24,1,1,3,1,2,1540.949
"44975",5,20,1,1,3,1,2,1540.949
"44976",51,71,1,2,5,1,2,3682.2688
"44977",17,35,1,2,6,1,2,4704.1262
"44978",17,44,1,1,4,1,1,4890.7083
"44979",8,35,1,2,2,1,2,5805.0103
"44980",22,35,1,1,5,1,2,0
"44981",22,29,1,2,3,1,2,1845.8201
"44982",32,47,1,1,2,1,2,2067.0712
"44983",32,46,1,2,8,1,2,2074.5238
"44984",32,21,1,2,2,1,2,2544.6174
"44985",22,69,1,2,3,1,2,1341.0741
"44986",22,31,1,2,4,1,2,1967.0665
"44987",22,31,1,1,4,1,2,1768.5157
"44988",22,30,1,2,4,1,2,1967.0665
"44989",22,42,1,1,4,1,2,1554.2436
"44990",22,32,1,1,4,1,2,1768.5157
"44991",22,60,1,1,1,1,2,1526.7995
"44992",16,68,1,2,5,1,2,809.0257
"44993",1,23,1,2,2,2,2,3845.7109
"44994",12,76,4,1,2,4,2,5979.602
"44995",12,40,1,2,3,1,2,4682.7789
"44996",18,64,1,2,3,1,2,3747.0041
"44997",53,34,1,1,5,4,2,4231.8307
"44998",53,29,1,2,5,1,2,4745.4506
"44999",55,71,1,2,4,1,2,3870.1091
"45000",28,30,1,2,3,2,2,2033.7489
"45001",28,39,1,1,3,2,2,3224.6623
"45002",6,27,4,2,5,4,2,2743.9927
"45003",18,65,1,1,1,1,2,3565.7217
"45004",27,42,1,2,3,2,2,4007.4193
"45005",40,71,1,2,6,1,2,1901.8182
"45006",40,69,1,1,5,1,2,2105.4456
"45007",21,80,1,2,3,1,2,3312.6852
"45008",13,43,1,2,6,1,2,3907.4953
"45009",27,57,1,1,5,1,2,3648.3763
"45010",27,45,4,2,5,1,1,3201.7983
"45011",2,85,1,2,2,1,2,392.5817
"45012",53,47,4,1,4,1,1,4794.9718
"45013",53,51,4,1,1,1,1,4243.7366
"45014",53,78,1,1,3,1,2,3387.2549
"45015",53,76,1,2,2,1,2,3353.1621
"45016",39,33,1,1,4,1,2,4056.0823
"45017",39,32,1,2,5,1,2,4849.9693
"45018",11,68,1,1,6,2,2,420.611
"45019",11,31,1,2,8,1,2,414.8625
"45020",11,32,1,1,8,1,2,416.9633
"45021",50,56,1,1,2,1,2,447.2118
"45022",50,56,1,2,2,1,2,391.6339
"45023",17,59,1,1,2,2,2,4578.6789
"45024",10,51,1,2,3,1,2,869.7018
"45025",10,53,1,1,1,1,2,720.0324
"45026",10,55,1,2,8,1,2,828.1019
"45027",10,55,1,1,5,1,2,973.467
"45028",11,64,1,1,1,2,2,429.9456
"45029",11,28,1,1,2,2,2,572.7402
"45030",11,25,1,1,2,2,2,572.7402
"45031",35,60,1,1,6,1,1,1485.5917
"45032",16,73,1,1,5,1,2,907.3884
"45033",16,72,1,2,5,1,2,922.2191
"45034",17,67,1,1,3,1,2,3940.703
"45035",17,61,1,2,3,1,2,3920.4686
"45036",21,21,1,2,2,1,2,3502.8088
"45037",21,26,1,1,2,1,2,4527.1266
"45038",2,50,1,1,5,1,2,849.1453
"45039",17,28,1,1,5,1,1,4112.6065
"45040",17,21,1,2,3,1,1,4891.448
"45041",42,57,1,1,4,1,2,4994.8019
"45042",42,53,1,2,2,1,2,4743.447
"45043",36,57,4,1,1,4,2,5463.7598
"45044",36,39,4,1,2,1,2,5493.176
"45045",39,69,1,2,3,1,2,4401.0398
"45046",39,70,1,1,2,1,2,4597.5983
"45047",10,25,1,2,4,1,2,1021.2625
"45048",10,40,4,2,2,4,2,890.1904
"45049",10,39,4,1,5,4,2,841.0937
"45050",10,42,1,1,2,4,2,871.0726
"45051",10,42,1,1,1,4,2,871.0726
"45052",18,41,1,1,3,1,2,3517.6827
"45053",18,42,1,2,3,1,2,4582.7574
"45054",49,42,1,2,6,1,2,1852.0956
"45055",49,41,1,1,5,1,2,2060.1813
"45056",6,36,1,1,8,1,2,4671.7805
"45057",6,38,1,1,5,1,2,4673.6112
"45058",13,59,1,2,2,2,2,5596.4683
"45059",32,67,1,2,2,4,2,2732.5894
"45060",32,61,1,1,2,4,2,2194.4408
"45061",20,21,1,2,2,1,1,3915.393
"45062",12,61,1,1,4,1,2,4583.4947
"45063",22,52,1,1,2,1,2,1739.8122
"45064",22,52,1,2,4,1,2,1647.6056
"45065",22,28,1,1,3,1,2,1784.9171
"45066",22,23,1,1,2,1,2,2211.252
"45067",22,19,1,1,2,1,2,1843.3385
"45068",54,59,1,1,2,1,2,843.256
"45069",54,19,1,2,2,1,2,1229.2771
"45070",51,40,1,2,1,1,2,4192.155
"45071",50,85,1,1,1,1,2,366.0447
"45072",19,34,4,1,2,4,2,2359.9779
"45073",20,35,1,2,4,1,2,2127.8212
"45074",20,42,1,1,4,1,2,1660.9961
"45075",22,35,1,1,4,1,2,1711.5486
"45076",22,31,1,2,2,1,2,2042.1872
"45077",19,44,4,2,5,2,2,2787.5781
"45078",19,54,4,1,5,2,2,3261.5191
"45079",6,55,1,2,3,1,2,3771.4555
"45080",48,80,1,2,5,1,2,3709.7644
"45081",48,80,1,1,7,1,2,3417.3797
"45082",48,39,1,1,6,2,1,7653.6787
"45083",16,47,1,2,3,1,2,1337.344
"45084",16,49,1,1,3,1,2,1233.1185
"45085",16,85,1,1,2,1,2,944.6299
"45086",16,85,1,2,2,1,2,968.1879
"45087",16,18,1,1,1,1,2,887.2608
"45088",24,60,1,1,3,1,2,4728.8341
"45089",24,24,1,2,6,1,2,5348.7231
"45090",22,34,1,2,1,1,2,1970.5734
"45091",22,31,1,1,1,1,2,1736.5684
"45092",6,34,1,2,3,1,2,4031.6462
"45093",27,45,1,1,4,1,2,4782.8268
"45094",27,36,1,2,4,1,2,4047.5731
"45095",27,71,1,2,6,1,2,3526.6042
"45096",27,76,1,1,4,1,2,4131.3812
"45097",39,77,1,2,1,1,2,3353.2586
"45098",39,25,1,2,2,1,2,3995.9888
"45099",39,32,1,1,2,1,2,3483.9822
"45100",27,48,1,1,5,1,2,3341.0523
"45101",27,48,1,2,6,1,2,4013.1067
"45102",27,18,1,2,2,1,2,5053.361
"45103",36,61,1,1,3,1,2,4839.5257
"45104",36,59,1,2,5,1,2,5222.5896
"45105",36,26,1,1,4,1,2,6101.557
"45106",36,22,1,2,4,1,2,6857.9709
"45107",36,37,1,1,5,1,2,7034.9376
"45108",30,80,1,2,2,1,2,393.9896
"45109",12,79,4,2,3,1,2,4170.9872
"45110",30,70,1,1,4,1,2,474.0264
"45111",30,50,1,2,2,1,2,545.4967
"45112",30,45,1,2,2,1,2,513.7264
"45113",30,68,1,1,5,1,2,524.4665
"45114",30,68,1,2,5,1,2,505.1501
"45115",20,77,1,1,3,1,2,2080.0332
"45116",30,70,1,1,3,1,2,503.7091
"45117",30,56,1,2,5,1,2,548.4264
"45118",45,61,1,1,3,1,2,3078.2758
"45119",45,61,1,2,4,1,2,2999.0053
"45120",45,74,1,1,6,1,2,2714.6735
"45121",45,74,1,2,6,1,2,2751.4482
"45122",8,79,1,2,6,1,2,4737.6149
"45123",8,53,3,1,3,1,2,5468.6316
"45124",51,45,4,1,6,4,2,4441.0142
"45125",51,39,4,2,6,4,2,3735.9257
"45126",34,35,1,1,6,4,2,3784.6527
"45127",34,35,4,2,7,4,2,5174.4984
"45128",39,36,4,2,4,4,2,3579.0394
"45129",39,43,4,1,5,4,2,3108.1087
"45130",6,39,1,1,3,1,2,4155.4503
"45131",6,29,1,2,5,1,2,3580.8778
"45132",28,35,1,1,4,1,2,1626.0584
"45133",28,31,1,2,5,1,2,1748.5133
"45134",28,56,1,2,4,1,2,1456.7125
"45135",37,74,1,2,5,1,2,3045.4851
"45136",36,49,1,2,5,2,2,6176.8127
"45137",36,43,4,1,2,2,2,5179.1419
"45138",36,76,4,2,2,2,2,4509.9142
"45139",6,33,1,2,5,1,1,4507.2603
"45140",48,64,1,1,3,1,2,3811.2875
"45141",48,44,1,1,3,1,1,6377.2763
"45142",48,80,1,2,1,1,1,5273.3832
"45143",48,33,1,2,3,1,1,4771.5815
"45144",17,29,1,2,3,2,2,11463.3996
"45145",17,80,1,2,2,2,2,4121.0365
"45146",17,50,1,2,2,2,2,5130.2952
"45147",17,31,1,2,2,2,2,8001.4053
"45148",17,59,1,1,3,2,2,5141.4714
"45149",39,39,1,2,4,1,2,3822.8625
"45150",39,41,1,1,2,1,2,3268.492
"45151",39,56,1,1,2,2,2,6954.0194
"45152",39,30,1,2,2,2,2,5006.2425
"45153",39,52,1,2,4,2,2,6258.4391
"45154",39,26,1,2,2,2,2,7172.3099
"45155",31,52,1,2,2,1,2,1379.8122
"45156",31,61,1,1,5,1,2,1541.5688
"45157",31,26,1,1,1,1,2,1215.8578
"45158",39,45,1,2,3,1,2,4564.2835
"45159",39,52,1,1,3,1,2,4827.9895
"45160",9,55,1,1,2,1,2,2791.1389
"45161",9,56,1,2,5,1,1,3069.3381
"45162",9,79,1,2,3,1,2,2442.6728
"45163",41,46,1,2,5,2,2,3006.9313
"45164",39,22,1,1,3,1,1,3992.1611
"45165",39,22,1,2,3,1,2,5974.0934
"45166",16,43,1,2,4,1,2,903.3502
"45167",16,20,1,1,2,1,2,1198.3318
"45168",16,18,1,2,2,1,2,1022.0985
"45169",16,27,1,1,5,1,2,1080.4477
"45170",16,26,1,2,3,1,2,1445.6451
"45171",34,70,1,1,4,1,2,4955.5877
"45172",36,70,1,1,3,1,2,4540.1409
"45173",40,42,1,2,2,1,2,2153.4823
"45174",33,66,1,2,5,1,2,1004.0787
"45175",33,70,1,1,6,1,2,838.0556
"45176",50,35,4,1,8,4,2,325.2275
"45177",50,29,1,2,5,1,2,479.6786
"45178",1,80,1,2,6,2,2,2666.0016
"45179",48,77,1,1,3,1,2,4141.83
"45180",48,68,1,2,1,1,2,3787.5281
"45181",51,39,4,1,2,4,2,4780.8564
"45182",51,39,4,2,2,4,2,4223.4143
"45183",51,18,1,2,2,4,2,2672.052
"45184",51,62,1,1,5,1,2,4176.1326
"45185",9,47,2,2,4,1,1,3102.6674
"45186",9,51,1,1,4,1,1,3567.2692
"45187",9,20,1,1,2,1,1,2618.8359
"45188",9,18,1,1,3,1,1,2983.1033
"45189",6,38,1,1,3,2,2,9430.2517
"45190",6,33,1,2,5,1,2,4456.6421
"45191",5,58,1,1,2,1,2,1488.8147
"45192",12,71,1,1,8,1,2,4085.4575
"45193",12,52,1,2,3,1,2,4256.4358
"45194",12,20,1,1,3,1,2,5630.4196
"45195",12,23,1,2,2,1,2,5776.0047
"45196",12,38,1,2,6,1,2,5076.3808
"45197",12,19,1,2,3,1,2,5754.3202
"45198",12,68,3,1,5,1,2,4523.4861
"45199",39,80,1,2,2,1,2,3258.7857
"45200",39,60,1,2,2,1,2,3573.3638
"45201",48,58,1,1,5,2,2,5800.6749
"45202",41,80,1,1,3,1,2,2034.4391
"45203",41,74,1,2,3,1,2,2060.5555
"45204",51,73,1,1,2,1,2,3550.2522
"45205",51,72,1,2,1,1,1,3529.3816
"45206",51,40,4,1,5,1,2,5390.3759
"45207",1,68,1,1,4,1,2,1900.4026
"45208",1,53,1,2,2,1,2,2075.5277
"45209",6,62,1,2,6,1,2,4274.247
"45210",6,85,1,1,4,1,2,3187.3747
"45211",39,31,1,2,2,2,2,5102.6553
"45212",51,44,1,2,5,2,2,5579.6014
"45213",51,43,1,1,3,1,2,3854.1301
"45214",27,53,1,1,5,1,2,3630.8583
"45215",41,75,1,2,1,1,1,2190.703
"45216",41,78,1,1,1,1,2,2078.928
"45217",41,19,1,2,2,1,1,3050.3517
"45218",48,63,1,1,5,1,2,5518.7724
"45219",48,63,1,2,4,1,2,4903.2196
"45220",23,36,1,2,2,1,2,1631.3426
"45221",35,67,1,2,4,1,2,1336.6753
"45222",35,69,1,1,4,1,2,1425.9991
"45223",35,23,1,2,3,1,2,1966.9269
"45224",35,19,1,2,2,1,2,1695.3238
"45225",49,78,1,1,5,1,2,1750.4516
"45226",49,78,1,2,5,1,2,1562.5772
"45227",36,69,1,2,3,1,2,4051.6803
"45228",36,71,4,1,2,1,2,4647.2362
"45229",22,71,1,1,2,2,2,1496.3055
"45230",17,78,1,1,5,1,2,4142.5055
"45231",17,76,1,2,6,1,2,4224.2216
"45232",44,66,1,1,3,1,2,1016.9239
"45233",32,22,1,1,3,1,1,2822.9682
"45234",32,21,1,1,3,1,1,2822.9682
"45235",32,48,4,2,2,1,1,1683.5297
"45236",32,75,1,2,5,1,2,1825.2737
"45237",26,42,1,2,3,1,2,3180.7243
"45238",26,39,1,1,3,1,2,4118.8406
"45239",36,68,1,1,5,1,2,6362.3477
"45240",36,26,1,2,6,1,2,5756.5659
"45241",18,45,1,1,1,2,2,5384.2982
"45242",18,44,1,1,3,1,2,3535.9992
"45243",41,79,1,1,6,1,2,2200.8515
"45244",41,38,1,1,5,1,2,2852.7638
"45245",41,38,1,2,5,1,2,2681.3245
"45246",12,72,4,1,3,1,2,4661.9986
"45247",12,72,4,2,2,1,1,4403.6567
"45248",20,60,1,1,2,1,2,2258.2674
"45249",20,57,1,2,3,1,2,1934.5917
"45250",44,85,1,1,6,1,2,1232.6701
"45251",44,80,1,2,4,1,2,1021.2064
"45252",34,39,1,2,2,1,1,4898.2295
"45253",5,58,1,1,5,1,2,1854.1884
"45254",5,20,1,1,4,1,2,2304.2291
"45255",1,47,2,2,3,1,1,1601.8499
"45256",1,46,2,1,4,1,1,1791.4824
"45257",1,80,2,2,1,1,1,1795.9017
"45258",29,38,1,2,4,1,2,5612.7946
"45259",9,37,4,2,4,2,2,3321.5065
"45260",22,34,1,1,4,1,2,2779.7965
"45261",22,71,1,1,2,2,2,1914.7455
"45262",42,39,1,1,5,1,2,4495.7337
"45263",42,38,1,2,5,1,2,3716.2073
"45264",42,28,4,2,5,2,1,7179.2007
"45265",42,63,4,2,5,2,1,5669.3562
"45266",42,47,1,2,7,1,2,4977.9842
"45267",42,47,1,1,8,1,2,4687.4241
"45268",42,66,1,2,2,1,2,3982.8097
"45269",42,66,1,1,2,1,2,4592.5907
"45270",12,45,1,2,4,2,2,5276.6028
"45271",12,23,1,2,3,2,2,7850.1521
"45272",12,37,1,1,2,2,2,6605.8522
"45273",32,55,1,2,3,1,2,2045.7125
"45274",32,56,1,1,3,1,2,2054.6319
"45275",32,19,1,2,3,1,2,2561.5329
"45276",12,49,1,1,4,2,2,0
"45277",12,48,1,2,3,2,2,5602.1812
"45278",22,61,1,1,2,1,2,2049.4221
"45279",22,61,1,2,5,1,2,1940.7726
"45280",39,80,1,2,3,1,2,4032.2641
"45281",9,61,1,2,2,1,2,2876.8036
"45282",9,64,1,1,2,1,2,2743.6643
"45283",9,65,1,2,5,1,2,2784.4281
"45284",9,64,1,1,4,1,2,3026.3279
"45285",9,27,1,2,2,1,2,3560.7568
"45286",33,50,1,2,5,1,2,874.7037
"45287",33,53,1,1,3,1,2,1155.5971
"45288",23,73,1,1,2,1,2,1316.3021
"45289",23,73,1,2,3,1,2,1157.8358
"45290",53,44,1,1,5,1,1,4037.4979
"45291",53,43,1,2,4,1,1,3847.6938
"45292",53,22,1,1,4,1,1,4634.9278
"45293",53,19,1,1,2,1,1,3253.0225
"45294",53,66,1,2,1,1,1,2805.3874
"45295",54,32,1,1,5,1,2,960.0552
"45296",54,66,1,1,2,1,2,732.6142
"45297",54,49,1,1,3,1,2,816.6127
"45298",19,62,1,2,4,1,2,2690.6414
"45299",19,85,1,2,3,1,2,2212.8839
"45300",19,19,1,1,1,1,2,2583.017
"45301",54,80,1,2,3,1,2,592.3653
"45302",54,52,1,1,2,1,2,794.8773
"45303",24,69,1,1,2,1,2,4318.1086
"45304",24,28,1,1,3,1,2,6328.7663
"45305",44,32,4,1,1,4,2,1593.6294
"45306",54,38,1,1,5,1,2,681.5225
"45307",54,37,1,2,2,1,2,684.7245
"45308",24,51,4,1,5,1,2,4446.914
"45309",24,69,4,2,4,1,2,4562.3756
"45310",24,24,1,2,5,1,2,5678.3269
"45311",24,24,1,2,3,1,2,5678.3269
"45312",24,69,4,2,4,1,2,4562.3756
"45313",39,22,1,2,2,1,1,6814.7556
"45314",39,25,1,1,4,1,1,4926.6574
"45315",39,59,1,1,2,2,2,6073.1637
"45316",39,60,3,2,1,4,2,5075.1028
"45317",29,66,1,1,5,1,2,4014.0267
"45318",29,66,1,2,5,1,2,4095.3709
"45319",5,80,1,2,2,2,2,2039.9034
"45320",25,38,1,2,6,1,2,2803.2684
"45321",25,41,1,1,2,1,2,3107.728
"45322",25,43,1,1,2,1,2,4088.2479
"45323",25,25,1,1,2,1,2,4392.4078
"45324",5,38,1,1,5,1,2,1444.7157
"45325",5,36,1,2,5,1,2,983.2564
"45326",5,66,1,2,3,1,2,1619.0938
"45327",5,68,1,1,2,1,2,1772.6194
"45328",29,75,1,1,2,2,2,3184.72
"45329",9,44,1,1,2,1,2,2778.8023
"45330",9,44,1,2,2,1,2,3239.0246
"45331",26,80,1,2,3,1,2,3437.3718
"45332",49,52,1,2,6,1,2,1615.7758
"45333",49,53,1,2,6,1,2,1755.1059
"45334",49,51,1,1,2,1,2,1670.923
"45335",19,58,1,1,3,1,2,2474.2162
"45336",6,73,1,2,5,1,2,3352.9698
"45337",6,60,1,2,2,1,2,3778.7495
"45338",6,64,1,1,1,1,2,4334.7925
"45339",6,67,4,2,5,4,2,3859.7566
"45340",6,65,4,1,5,4,2,3392.6394
"45341",6,32,1,2,5,4,2,2785.8449
"45342",6,38,1,2,3,2,2,6810.321
"45343",6,43,1,1,2,2,2,8173.2393
"45344",56,73,1,2,4,1,2,338.4563
"45345",36,80,4,1,1,2,2,4857.395
"45346",6,32,1,2,5,1,1,4843.101
"45347",6,35,4,1,1,1,1,5094.6292
"45348",6,33,4,2,2,1,1,5141.9314
"45349",9,72,1,1,2,1,2,2661.4807
"45350",9,70,1,2,3,1,2,2558.012
"45351",49,61,1,1,5,1,2,2330.1734
"45352",49,52,1,2,3,1,2,2240.9199
"45353",49,56,1,1,4,1,2,2372.9112
"45354",49,19,1,2,4,1,2,2089.5849
"45355",47,85,4,2,2,1,2,3359.6895
"45356",37,30,1,1,2,2,2,6338.6906
"45357",37,24,1,2,4,2,2,6615.9153
"45358",37,23,1,2,5,1,2,5074.2592
"45359",37,19,1,2,2,1,2,5524.5833
"45360",37,18,1,2,2,1,2,5524.5833
"45361",17,85,1,2,3,2,2,3669.9421
"45362",17,61,1,1,5,2,2,5388.3095
"45363",17,62,1,2,5,2,2,5586.5775
"45364",17,77,1,2,5,1,2,3833.4081
"45365",17,39,1,2,2,2,2,9438.8112
"45366",17,37,1,1,5,4,2,3632.1727
"45367",17,37,1,2,5,1,2,4988.6398
"45368",17,63,1,1,6,1,2,4436.139
"45369",48,60,1,2,1,2,2,6046.9932
"45370",48,70,1,1,1,2,2,4176.8225
"45371",48,40,1,1,1,2,2,5613.3253
"45372",48,38,1,2,2,2,2,5876.1092
"45373",28,71,1,2,3,2,2,1520.7629
"45374",28,85,1,1,2,2,2,1577.1048
"45375",48,42,1,2,4,1,1,4722.8309
"45376",48,18,1,2,1,1,1,5750.0314
"45377",38,66,1,1,3,1,2,419.2307
"45378",38,62,1,2,3,1,2,430.7521
"45379",48,44,1,1,3,2,2,5287.0993
"45380",48,22,1,1,2,2,2,6832.2336
"45381",48,75,1,2,5,1,2,3819.0134
"45382",48,23,1,2,6,1,2,5774.4088
"45383",48,56,4,2,2,1,1,4465.4679
"45384",48,55,1,1,1,1,1,5289.6531
"45385",48,21,1,1,3,1,1,4653.8901
"45386",18,60,1,1,5,1,2,4505.0289
"45387",18,60,1,2,2,1,2,4432.7072
"45388",8,72,1,1,4,1,2,3855.8709
"45389",48,27,1,2,2,1,2,5235.7609
"45390",29,39,1,1,7,1,2,3246.0473
"45391",29,37,1,2,6,1,2,3998.7811
"45392",29,38,4,1,1,1,1,3603.6373
"45393",29,54,4,1,5,1,1,3927.8017
"45394",39,77,1,1,6,1,2,3306.8514
"45395",39,72,1,2,4,1,2,3024.0268
"45396",49,25,1,1,3,1,2,2150.6899
"45397",49,25,1,2,3,1,2,2092.5405
"45398",49,33,1,2,4,1,2,2286.7419
"45399",10,71,1,1,6,1,2,902.26
"45400",10,69,1,2,6,1,2,694.2253
"45401",10,73,1,2,3,1,2,723.9088
"45402",31,54,1,1,4,1,2,1617.2138
"45403",30,38,1,1,1,1,2,581.026
"45404",30,43,1,1,1,1,2,573.1558
"45405",41,29,1,1,2,2,2,2776.0332
"45406",41,30,1,2,5,2,2,3482.8467
"45407",53,29,4,1,6,4,2,3110.0087
"45408",40,52,1,1,6,3,2,3031.2616
"45409",17,68,1,2,2,1,2,5158.0938
"45410",17,69,4,1,2,1,1,5422.0732
"45411",17,37,1,2,4,1,1,5281.9887
"45412",10,62,1,1,5,1,2,923.7491
"45413",10,62,1,2,2,1,2,763.1582
"45414",6,55,1,1,3,1,2,4453.2219
"45415",6,67,1,1,2,1,2,3449.0422
"45416",6,66,1,1,5,1,2,3449.0422
"45417",30,33,1,2,1,1,2,571.7427
"45418",30,44,1,1,2,1,2,654.2081
"45419",22,63,1,1,3,1,2,1913.4255
"45420",22,85,1,2,6,1,2,1288.4598
"45421",22,67,1,2,2,1,2,1825.1141
"45422",23,63,1,1,2,1,2,1524.0257
"45423",23,25,1,2,2,1,2,2171.6029
"45424",12,30,1,2,5,1,2,5482.4463
"45425",12,56,4,2,4,1,1,4936.9954
"45426",12,32,1,1,3,1,1,5289.4395
"45427",12,34,1,1,3,1,1,5289.4395
"45428",12,20,1,1,2,1,1,5286.4813
"45429",12,80,1,2,3,1,2,3653.4937
"45430",15,23,1,2,5,4,2,820.9104
"45431",15,57,1,1,5,1,2,772.6265
"45432",15,85,4,2,2,4,2,761.7258
"45433",48,31,1,1,3,1,1,6046.1312
"45434",48,34,1,2,3,1,1,4576.5671
"45435",48,45,1,1,5,1,2,5141.4315
"45436",1,85,1,1,2,1,2,1891.7459
"45437",20,51,1,1,5,1,2,2063.6723
"45438",20,50,1,2,5,1,2,1653.7591
"45439",22,37,1,2,3,2,2,2530.2158
"45440",22,48,1,1,3,2,2,2277.7734
"45441",36,57,4,1,4,1,2,5013.9994
"45442",36,85,1,2,2,1,2,4061.8874
"45443",20,42,1,1,5,1,2,2109.4682
"45444",20,33,1,2,5,1,2,2325.3193
"45445",42,53,1,2,3,1,2,4693.8116
"45446",36,58,1,1,6,1,2,5080.8922
"45447",36,55,1,2,2,1,2,5545.1882
